Report ID,Report Type,Year,Arrest Date,Time,Time Range,Area Name,Reporting District,Age,Sex,Race,Charge Group Description,Arrest Type,Charge,Charge Description,Disposition Description,Address,Cross Street,LAT,LON,CD
230910213,RFC,2023,6/5/2023 0:00,930,8am-12pm,Van Nuys,926,46,Female,Hispanic/Latino,Disorderly Conduct,Infraction,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,MISDEMEANOR COMPLAINT FILED,14100    VICTORY                      BL,,34.1903,-118.4399,2
230810786,RFC,2023,6/5/2023 0:00,720,4am-8am,West LA,891,50,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)(1),LOITER/OBSTRUCT IN VIO OF ADA,MISDEMEANOR COMPLAINT FILED,PICO                         BL,CENTINELA,34.028,-118.4529,11
231510927,RFC,2023,6/5/2023 0:00,1253,12pm-4pm,N Hollywood,1524,41,Male,Hispanic/Latino,,Infraction,41.18C,,MISDEMEANOR COMPLAINT FILED,BELLINGHAM,VICTORY,34.1867,-118.3987,2
231711075,RFC,2023,6/5/2023 0:00,1130,8am-12pm,Devonshire,1762,43,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,SUPERIOR                     ST,MASON                        AV,34.2463,-118.5798,12
231411835,RFC,2023,6/5/2023 0:00,830,8am-12pm,Pacific,1412,38,Male,White,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,ROSE                         AV,OCEAN FRONT                  WK,33.9949,-118.4801,11
230212492,RFC,2023,6/6/2023 0:00,1012,8am-12pm,Rampart,245,24,Male,Hispanic/Latino,Miscellaneous Other Violations,Infraction,41.18LAMC,LOITERING (GENERALLY),MISDEMEANOR COMPLAINT FILED,7TH,PARK VIEW,34.0581,-118.2805,1
230810789,RFC,2023,6/6/2023 0:00,730,4am-8am,West LA,893,24,Female,White,Disorderly Conduct,Misdemeanor,41.18(A)(1),LOITER/OBSTRUCT IN VIO OF ADA,MISDEMEANOR COMPLAINT FILED,11200    EXPOSITION                   BL,,34.0352,-118.4341,5
230212637,RFC,2023,6/6/2023 0:00,1026,8am-12pm,Rampart,261,31,Male,Hispanic/Latino,,Infraction,41.18C1LAMC,,MISDEMEANOR COMPLAINT FILED,PARK VIEW,7TH                          ST,34.0578,-118.2799,1
230212636,RFC,2023,6/6/2023 0:00,1020,8am-12pm,Rampart,261,38,Male,Hispanic/Latino,,Infraction,41.18C1LAMC,,MISDEMEANOR COMPLAINT FILED,PARK VIEW,7TH,34.0578,-118.2799,1
231910247,RFC,2023,6/6/2023 0:00,1645,4pm-8pm,Mission,1913,33,Female,White,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,12700    SAN FERNANDO                 RD,,34.3006,-118.4602,7
230212635,RFC,2023,6/6/2023 0:00,1030,8am-12pm,Rampart,245,31,Male,Hispanic/Latino,,Infraction,41.18C1LAMC,,MISDEMEANOR COMPLAINT FILED,2200 W  6TH                          ST,,34.0601,-118.2761,1
231910248,RFC,2023,6/6/2023 0:00,1600,12pm-4pm,Mission,1925,31,Female,Hispanic/Latino,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,12500    SAN FERNANDO                 RD,,34.2967,-118.4553,7
230212633,RFC,2023,6/6/2023 0:00,250,12am-4am,Rampart,246,31,Male,White,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,6TH                          ST,ALVARADO                     ST,34.0595,-118.2749,1
230212684,RFC,2023,6/7/2023 0:00,1230,12pm-4pm,Rampart,245,30,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,MISDEMEANOR COMPLAINT FILED,PARK VIEW,7TH                          ST,34.0592,-118.2798,1
230212686,RFC,2023,6/7/2023 0:00,1230,12pm-4pm,Rampart,245,38,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,MISDEMEANOR COMPLAINT FILED,PARK VIEW,7TH                          ST,34.0592,-118.2798,1
230212685,RFC,2023,6/7/2023 0:00,1225,12pm-4pm,Rampart,261,30,Male,Black,Disorderly Conduct,Infraction,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,MISDEMEANOR COMPLAINT FILED,PARK VIEW,7TH                          ST,34.0577,-118.2799,1
230810790,RFC,2023,6/7/2023 0:00,820,8am-12pm,West LA,861,41,Male,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)(1),LOITER/OBSTRUCT IN VIO OF ADA,MISDEMEANOR COMPLAINT FILED,PORTO MARINA,PACIFIC COAST                HY,34.0398,-118.5608,11
231712144,RFC,2023,6/7/2023 0:00,945,8am-12pm,Devonshire,1761,57,Male,White,,Misdemeanor,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,21400    PLUMMER                      ST,,34.2427,-118.5976,12
230212641,RFC,2023,6/7/2023 0:00,1300,12pm-4pm,Rampart,246,28,Male,White,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,6TH                          ST,ALVARADO,34.0595,-118.2749,1
230212643,RFC,2023,6/7/2023 0:00,1715,4pm-8pm,Rampart,246,22,Male,Hispanic/Latino,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,6TH                          ST,ALVARADO,34.0595,-118.2749,1
230212642,RFC,2023,6/7/2023 0:00,1310,12pm-4pm,Rampart,246,26,Male,Black,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,6TH                          ST,ALVARADO                     ST,34.0595,-118.2749,1
231712163,RFC,2023,6/7/2023 0:00,940,8am-12pm,Devonshire,1761,36,Female,White,,Misdemeanor,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,PLUMMER                      ST,CANOGA,34.2427,-118.5976,12
230810640,RFC,2023,6/7/2023 0:00,2045,8pm-12am,West LA,854,29,Female,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,COTNER,NEBRASKA,34.045,-118.4443,5
231711615,RFC,2023,6/8/2023 0:00,900,8am-12pm,Devonshire,1761,38,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,PLUMMER,CANOGA,34.2427,-118.5976,12
231711070,RFC,2023,6/8/2023 0:00,825,8am-12pm,Devonshire,1759,39,Female,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,DEVONSHIRE                   ST,SAN DIEGO                    FY,34.2537,-118.477,12
231711062,RFC,2023,6/8/2023 0:00,1145,8am-12pm,Devonshire,1772,30,Female,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,NORDHOFF                     PL,CORBIN                       AV,34.2362,-118.5623,12
231711067,RFC,2023,6/8/2023 0:00,825,8am-12pm,Devonshire,1759,44,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,DEVONSHIRE                   ST,SAN DIEGO                    FY,34.2537,-118.477,12
231711614,RFC,2023,6/8/2023 0:00,930,8am-12pm,Devonshire,1761,29,Male,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,JORDAN,PRAIRIE,34.2391,-118.604,12
231711059,RFC,2023,6/8/2023 0:00,800,4am-8am,Devonshire,1761,60,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,21400    PLUMMER                      ST,,34.2427,-118.5976,12
231711064,RFC,2023,6/8/2023 0:00,745,4am-8am,Devonshire,1759,39,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,AQUEDUCT                     AV,DEVONSHIRE                   ST,34.2573,-118.4739,12
231711071,RFC,2023,6/8/2023 0:00,850,8am-12pm,Devonshire,1749,58,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,DEVONSHIRE                   ST,SAN DIEGO                    FY,34.261,-118.4807,12
231711072,RFC,2023,6/8/2023 0:00,740,4am-8am,Devonshire,1779,44,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,AQUEDUCT                     AV,NORDHOFF                     ST,34.2356,-118.474,12
231711060,RFC,2023,6/8/2023 0:00,900,8am-12pm,Devonshire,1761,36,Male,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,21400    PLUMMER                      ST,,34.2427,-118.5976,12
231711061,RFC,2023,6/8/2023 0:00,1145,8am-12pm,Devonshire,1772,37,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,NORDHOFF                     PL,CORBIN                       AV,34.2362,-118.5623,12
230710624,RFC,2023,6/9/2023 0:00,1149,8am-12pm,Wilshire,705,31,Male,Black,Disorderly Conduct,Infraction,41.18(A)(2),LOITER/OBSTRUCT 10FT OF DRIVEWAY,MISDEMEANOR COMPLAINT FILED,LA BREA,WILLOUGHBY,34.0871,-118.3441,5
230710623,RFC,2023,6/9/2023 0:00,1125,8am-12pm,Wilshire,705,34,Male,Black,Disorderly Conduct,Infraction,41.18(C)(4),SIT/LIE/SLEEP POSTED BY COUNCIL,MISDEMEANOR COMPLAINT FILED,ROMAINE,FORMOSA,34.0889,-118.3462,5
230710622,RFC,2023,6/9/2023 0:00,1114,8am-12pm,Wilshire,705,31,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(C)(4),SIT/LIE/SLEEP POSTED BY COUNCIL,MISDEMEANOR COMPLAINT FILED,FORMOSA,ROMAINE,34.0889,-118.3462,5
231711098,RFC,2023,6/9/2023 0:00,1046,8am-12pm,Devonshire,1781,53,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,8900    FULLBRIGHT                   AV,,34.2318,-118.5776,3
231711099,RFC,2023,6/9/2023 0:00,1020,8am-12pm,Devonshire,1781,25,Male,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,CORISCO                      ST,FULLBRIGHT                   AV,34.2355,-118.5775,12
230810641,RFC,2023,6/9/2023 0:00,1800,4pm-8pm,West LA,883,50,Male,Black,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,COTNER,OLYMPIC,34.0393,-118.4394,5
231711097,RFC,2023,6/9/2023 0:00,820,8am-12pm,Devonshire,1761,50,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,PLUMMER                      ST,CANOGA                       AV,34.2427,-118.5976,12
230810642,RFC,2023,6/9/2023 0:00,1840,4pm-8pm,West LA,851,51,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,OHIO,WELLESLEY,34.0388,-118.4645,11
231711611,RFC,2023,6/9/2023 0:00,925,8am-12pm,Devonshire,1761,41,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,JORDAN                       AV,PRAIRIE                      ST,34.2391,-118.604,12
231711203,RFC,2023,6/9/2023 0:00,1017,8am-12pm,Devonshire,1781,35,Male,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,CORISCO                      ST,FULLBRIGHT                   AV,34.2355,-118.5775,12
231711096,RFC,2023,6/9/2023 0:00,820,8am-12pm,Devonshire,1761,53,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,PLUMMER                      ST,CANOGA                       BL,34.2427,-118.5976,12
231711631,RFC,2023,6/9/2023 0:00,815,8am-12pm,Devonshire,1761,60,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,21400    PLUMMER                      ST,,34.2427,-118.5976,12
231711095,RFC,2023,6/9/2023 0:00,920,8am-12pm,Devonshire,1762,60,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,9700    DEERING                      AV,,34.2449,-118.595,12
230212476,RFC,2023,6/12/2023 0:00,1530,12pm-4pm,Rampart,235,56,Female,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,PARK VIEW,BEVERLY,34.0697,-118.273,13
230212478,RFC,2023,6/12/2023 0:00,1230,12pm-4pm,Rampart,269,59,Male,Black,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,8TH,GARLAND,34.0496,-118.2677,1
230212479,RFC,2023,6/12/2023 0:00,1430,12pm-4pm,Rampart,275,35,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,10TH,LAKE                         ST,34.0506,-118.2769,1
230212480,RFC,2023,6/12/2023 0:00,1330,12pm-4pm,Rampart,291,31,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,OAK                          ST,VENICE,34.0444,-118.2827,1
230212972,RFC,2023,6/12/2023 0:00,1355,12pm-4pm,Rampart,256,18,Male,Hispanic/Latino,,Infraction,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,1900 W  6TH                          ST,,34.0585,-118.2725,1
230212980,RFC,2023,6/14/2023 0:00,1635,4pm-8pm,Rampart,295,53,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,CONSTANCE,VENICE                       BL,34.0419,-118.28,1
231711494,RFC,2023,6/14/2023 0:00,1145,8am-12pm,Devonshire,1761,30,Male,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,JORDAN                       AV,PLUMMER                      ST,34.2427,-118.604,12
230212985,RFC,2023,6/14/2023 0:00,1615,4pm-8pm,Rampart,246,48,Male,Hispanic/Latino,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,WILSHIRE,ALVARADO,34.0579,-118.2759,1
231711495,RFC,2023,6/14/2023 0:00,950,8am-12pm,Devonshire,1761,33,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,VARIEL                       AV,LASSEN                       ST,34.2448,-118.6134,12
231711493,RFC,2023,6/14/2023 0:00,1125,8am-12pm,Devonshire,1761,47,Male,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,JORDAN                       AV,PRAIRIE                      ST,34.2391,-118.604,12
230212983,RFC,2023,6/14/2023 0:00,1225,12pm-4pm,Rampart,246,48,Male,Black,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,6TH                          ST,ALVARADO                     ST,34.0595,-118.2749,1
231412333,RFC,2023,6/14/2023 0:00,1645,4pm-8pm,Pacific,1412,40,Female,Black,,Infraction,41.18C1LAMC,,MISDEMEANOR COMPLAINT FILED,DUDLEY,OCEAN FRONT                  WK,33.9942,-118.4795,11
230212982,RFC,2023,6/14/2023 0:00,1220,12pm-4pm,Rampart,246,35,Male,Hispanic/Latino,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,6TH                          ST,ALVARADO,34.0595,-118.2749,1
230213058,RFC,2023,6/14/2023 0:00,1645,4pm-8pm,Rampart,245,36,Male,White,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,6TH                          ST,ALVARADO,34.0598,-118.2755,1
230213055,RFC,2023,6/14/2023 0:00,1505,12pm-4pm,Rampart,245,43,Male,Black,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,6TH                          ST,ALVARADO,34.0598,-118.2755,1
231412336,RFC,2023,6/14/2023 0:00,1700,4pm-8pm,Pacific,1412,66,Female,White,,Infraction,41.18C1LAMC,,MISDEMEANOR COMPLAINT FILED,NAVY,OCEAN FRONT                  WK,33.996,-118.4812,11
230213047,RFC,2023,6/14/2023 0:00,1615,4pm-8pm,Rampart,246,40,Male,White,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,WILSHIRE,ALVARADO,34.0579,-118.2759,1
231711490,RFC,2023,6/14/2023 0:00,825,8am-12pm,Devonshire,1762,43,Male,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,ITASCA                       ST,DE SOTO                      AV,34.2448,-118.5886,12
231412334,RFC,2023,6/14/2023 0:00,1600,12pm-4pm,Pacific,1412,40,Female,Hispanic/Latino,,Infraction,41.18C1LAMC,,MISDEMEANOR COMPLAINT FILED,OCEAN FRONT                  WK,ROSE,33.9946,-118.4805,11
230810976,RFC,2023,6/14/2023 0:00,1850,4pm-8pm,West LA,853,33,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,BELOIT                       AV,MASSACHUSETTS,34.0477,-118.448,11
230212984,RFC,2023,6/14/2023 0:00,1345,12pm-4pm,Rampart,245,21,Male,Hispanic/Latino,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,6TH                          ST,ALVARADO,34.0598,-118.2755,1
230213054,RFC,2023,6/14/2023 0:00,1510,12pm-4pm,Rampart,246,25,Male,Hispanic/Latino,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,8TH                          ST,ALVARADO,34.0598,-118.2734,1
230213056,RFC,2023,6/14/2023 0:00,1505,12pm-4pm,Rampart,248,26,Male,Hispanic/Latino,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,6TH                          ST,ALVARADO,34.0579,-118.2649,1
230213032,RFC,2023,6/14/2023 0:00,1345,12pm-4pm,Rampart,245,34,Male,Hispanic/Latino,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,6TH,ALVARADO,34.0598,-118.2755,1
230213260,RFC,2023,6/14/2023 0:00,1840,4pm-8pm,Rampart,246,33,Male,White,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,6TH,ALVARADO,34.0595,-118.2749,1
230213035,RFC,2023,6/14/2023 0:00,1615,4pm-8pm,Rampart,245,25,Male,Black,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,ALVARADO,6TH,34.0595,-118.2749,1
230213053,RFC,2023,6/14/2023 0:00,1510,12pm-4pm,Rampart,245,29,Male,Hispanic/Latino,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,6TH                          ST,ALVARADO,34.0598,-118.2755,1
230213051,RFC,2023,6/14/2023 0:00,1347,12pm-4pm,Rampart,246,37,Male,White,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,8TH                          ST,ALVARADO,34.0598,-118.2734,1
231711491,RFC,2023,6/14/2023 0:00,910,8am-12pm,Devonshire,1762,39,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,ITASCA                       ST,DE SOTO                      AV,34.2448,-118.5886,12
231711626,RFC,2023,6/15/2023 0:00,800,4am-8am,Devonshire,1794,55,Female,White,,Misdemeanor,41.18(C)LAM,,MISDEMEANOR COMPLAINT FILED,18100    PARTHENIA                    ST,,34.2287,-118.5273,12
230213044,RFC,2023,6/15/2023 0:00,1603,4pm-8pm,Rampart,246,19,Male,Hispanic/Latino,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,6TH,ALVARADO,34.0595,-118.2749,1
231511159,RFC,2023,6/15/2023 0:00,905,8am-12pm,N Hollywood,1548,42,Male,Hispanic/Latino,,Infraction,41.18A1,,MISDEMEANOR COMPLAINT FILED,CRANER,CHANDLER,34.1681,-118.3692,2
230213064,RFC,2023,6/15/2023 0:00,1240,12pm-4pm,Rampart,246,48,Male,Hispanic/Latino,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,6TH                          ST,ALVARADO,34.0595,-118.2749,1
230213063,RFC,2023,6/15/2023 0:00,1245,12pm-4pm,Rampart,256,29,Male,White,,Infraction,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,BONNIE BRAE,7TH,34.0555,-118.2746,1
231711461,RFC,2023,6/15/2023 0:00,935,8am-12pm,Devonshire,1799,57,Female,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,HASKELL                      AV,ROSCOE                       BL,34.2214,-118.4765,12
230213046,RFC,2023,6/15/2023 0:00,1235,12pm-4pm,Rampart,246,33,Female,Other,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,6TH,ALVARADO,34.0595,-118.2749,1
230213042,RFC,2023,6/15/2023 0:00,1231,12pm-4pm,Rampart,246,43,Female,White,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,6TH,ALVARADO                     ST,34.0595,-118.2749,1
230213045,RFC,2023,6/15/2023 0:00,1225,12pm-4pm,Rampart,246,37,Male,White,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,6TH,ALVARADO,34.0595,-118.2749,1
230213050,RFC,2023,6/15/2023 0:00,1235,12pm-4pm,Rampart,246,31,Male,White,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,6TH,ALVARADO,34.0595,-118.2749,1
231910795,RFC,2023,6/16/2023 0:00,720,4am-8am,Mission,1925,31,Female,White,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,12500    SAN FERNANDO                 RD,,34.2967,-118.4553,7
230213362,RFC,2023,6/17/2023 0:00,1234,12pm-4pm,Rampart,246,34,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,600 S  ALVARADO                     ST,,34.0595,-118.2749,1
231312593,RFC,2023,6/19/2023 0:00,930,8am-12pm,Newton,1313,42,Male,Black,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,14TH                         PL,PALOMA                       ST,34.0286,-118.2497,14
230213247,RFC,2023,6/19/2023 0:00,1230,12pm-4pm,Rampart,256,34,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,BONNIE BRAE,WILSHIRE,34.0569,-118.2736,1
231313333,RFC,2023,6/19/2023 0:00,1040,8am-12pm,Newton,1317,48,Male,Black,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,17TH                         ST,HOOPER                       AV,34.0234,-118.2448,14
230213244,RFC,2023,6/19/2023 0:00,1225,12pm-4pm,Rampart,256,48,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,BONNIE BRAE,WILSHIRE,34.0569,-118.2736,1
230213249,RFC,2023,6/19/2023 0:00,1115,8am-12pm,Rampart,245,41,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,LAKE,6TH                          ST,34.0601,-118.2761,1
230213242,RFC,2023,6/19/2023 0:00,1235,12pm-4pm,Rampart,256,26,Female,Black,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,BONNIE BRAE,WILSHIRE,34.0569,-118.2736,1
231312594,RFC,2023,6/19/2023 0:00,820,8am-12pm,Newton,1317,65,Female,Black,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,NEWTON                       ST,HOOPER                       AV,34.0252,-118.2415,14
230213251,RFC,2023,6/19/2023 0:00,1200,8am-12pm,Rampart,256,33,Female,Hispanic/Latino,Disturbing the Peace,Infraction,41.18(C),SITTING/LYING/SLEEPING/PROP IN STREET,MISDEMEANOR COMPLAINT FILED,BURLINGTON,WILSHIRE,34.0564,-118.2725,1
230213246,RFC,2023,6/19/2023 0:00,1205,12pm-4pm,Rampart,251,25,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,BURLINGTON,WILSHIRE,34.0628,-118.2811,1
231910796,RFC,2023,6/19/2023 0:00,900,8am-12pm,Mission,1982,48,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,PARTHENIA,COLUMBUS,34.2291,-118.4657,6
230213248,RFC,2023,6/19/2023 0:00,1150,8am-12pm,Rampart,261,30,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,PARK VIEW,7TH                          ST,34.0578,-118.2799,1
